,is_employed,self_employed,credit_score,eviction,pets,criminal,age,score,is_good
1662,1,0,0.546,1,0,1,33,20.0,0.0
2166,1,0,0.638,1,0,1,29,,
1518,1,0,0.3,1,0,0,35,20.0,0.0
944,1,0,0.0,0,0,0,23,,
719,1,0,0.516,1,0,0,33,20.0,0.0
245,1,0,0.526,1,0,1,33,20.0,0.0
1262,1,0,0.272,1,0,0,35,20.0,0.0
1014,1,0,0.17,1,0,1,25,20.0,0.0
3627,1,0,0.366,1,0,1,33,20.0,0.0
3453,1,0,0.364,1,0,0,34,,
772,1,1,0.272,1,0,1,28,20.0,0.0
2075,1,0,0.528,1,0,1,32,,
1425,0,1,0.416,1,0,1,23,20.0,0.0
711,1,0,0.334,1,0,0,40,,
3303,1,0,0.294,1,0,0,23,20.0,0.0
4220,1,0,0.344,1,0,1,34,20.0,0.0
883,1,0,0.408,1,0,0,31,,
2209,0,1,0.49,1,0,1,43,20.0,0.0
4089,1,0,0.698,1,0,1,39,81.91506849315068,1.0
3346,1,1,0.818,1,0,1,23,20.0,0.0
3202,1,0,0.402,1,0,1,20,,
3609,1,0,0.0,0,0,0,57,,
2551,1,0,0.9,1,0,1,61,83.11232876712329,1.0
4020,1,0,0.106,1,0,1,26,20.0,0.0
1093,1,0,0.424,1,0,1,57,20.0,0.0
3357,1,0,0.422,1,0,1,40,20.0,0.0
443,1,0,0.302,1,0,1,36,20.0,0.0
2024,1,0,0.39,1,0,1,24,79.79360730593608,1.0
2226,1,0,0.29,1,0,1,43,,
1955,0,1,0.504,1,0,1,42,,
2607,1,0,0.702,1,0,1,61,,
1049,0,0,0.334,1,0,0,22,20.0,0.0
2359,0,1,0.0,0,0,0,39,,
1536,1,0,0.786,1,0,1,28,,
899,1,0,0.288,1,0,0,23,20.0,0.0
3811,0,1,0.286,1,0,1,27,,
4226,1,0,0.292,1,0,1,44,80.67579908675799,1.0
2361,1,0,0.56,1,0,1,37,,
2281,1,0,0.518,1,0,1,21,83.7634703196347,1.0
2501,1,0,0.286,1,0,1,39,20.0,0.0
2358,1,0,0.35,1,0,1,35,20.0,0.0
2403,1,0,0.366,1,0,0,23,20.0,0.0
320,1,0,0.392,1,0,0,28,20.0,0.0
1825,0,0,0.714,1,0,1,22,81.03287671232877,1.0
625,0,1,0.42,1,0,1,31,84.16255707762556,1.0
2158,1,0,0.364,1,0,0,50,20.0,0.0
1698,1,0,0.784,1,0,0,29,20.0,0.0
3710,1,0,0.286,1,0,1,48,20.0,0.0
3894,1,0,0.752,1,0,1,32,,
4379,1,0,0.3,1,0,1,55,20.0,0.0
1823,1,0,0.286,1,0,1,24,20.0,0.0
1296,1,0,0.392,1,0,1,44,,
1351,1,0,0.338,1,0,1,29,20.0,0.0
4108,1,0,0.614,1,0,1,33,20.0,0.0
4254,1,0,0.514,1,0,1,24,20.0,0.0
1280,0,0,0.544,1,0,0,78,20.0,0.0
2778,0,0,0.698,1,0,1,25,79.23470319634703,1.0
1571,1,0,0.292,1,0,1,24,20.0,0.0
3913,1,0,0.684,1,0,1,27,,
522,1,0,0.828,1,0,1,32,,
4046,1,0,0.696,1,0,1,27,81.38995433789954,1.0
2622,1,0,0.444,1,0,0,48,20.0,0.0
3209,0,1,0.368,1,0,1,54,20.0,0.0
2564,1,1,0.532,1,0,0,34,20.0,0.0
731,1,0,0.366,1,0,0,24,20.0,0.0
1317,1,0,0.328,1,0,0,33,20.0,0.0
1310,1,0,0.894,1,0,1,26,,
1656,1,1,0.29,1,0,1,38,20.0,0.0
1337,1,0,0.588,1,0,1,24,,
3693,1,1,0.338,1,0,1,37,,
3410,1,0,0.822,1,0,1,51,80.65479452054795,1.0
723,0,1,0.55,1,0,1,43,81.11689497716895,1.0
2421,1,0,0.31,1,0,0,22,20.0,0.0
4240,1,0,0.562,1,0,1,33,85.04474885844749,1.0
4516,1,0,0.828,1,0,1,34,,
2612,1,1,0.82,1,0,1,28,81.41095890410959,1.0
515,1,0,0.18,1,0,0,45,20.0,0.0
3694,0,1,0.508,1,0,1,54,83.61643835616438,1.0
1117,1,0,0.27,1,0,1,29,20.0,0.0
150,1,0,0.286,1,0,1,23,78.00821917808219,1.0
2137,0,1,0.364,1,0,0,25,20.0,0.0
3150,1,0,0.0,0,0,0,20,,
2829,1,0,0.712,1,0,0,43,20.0,0.0
391,0,0,0.642,1,0,1,51,80.21369863013699,1.0
1845,1,0,0.358,1,0,1,58,20.0,0.0
1292,1,0,0.0,0,0,0,27,,
3872,1,0,0.672,1,0,0,32,20.0,0.0
3227,1,0,0.272,1,0,1,30,78.99543378995433,1.0
127,1,0,0.46,1,0,1,33,65.79640294473954,0.0
531,1,0,0.56,1,0,1,26,82.86027397260274,1.0
85,0,1,0.286,1,0,1,20,,
2382,0,0,0.286,1,0,1,50,70.9071377072819,0.0
1266,1,0,0.282,1,0,1,43,20.0,0.0
25,1,0,0.53,1,0,1,50,20.0,0.0
308,0,1,0.3,1,0,1,32,77.39908675799087,1.0
1047,1,0,0.552,1,0,1,33,,
2113,0,0,0.522,1,0,1,23,77.9662100456621,1.0
4142,0,1,0.656,1,0,1,25,82.44018264840183,1.0
647,1,0,0.286,1,0,1,25,20.0,0.0
2820,1,0,0.0,0,0,0,35,,
3213,1,0,0.556,1,0,0,41,,
576,1,0,0.732,1,0,1,47,,
712,1,0,0.34,1,0,1,22,,
2456,1,0,0.494,1,0,1,42,,
1902,0,0,0.39,1,0,1,53,20.0,0.0
1320,1,0,0.57,1,0,1,27,20.0,0.0
2512,1,0,0.0,0,0,0,21,,
93,1,0,0.286,1,0,1,47,52.40746214852199,0.0
3552,1,0,0.422,1,0,1,50,68.29337780009085,0.0
3778,1,0,0.332,1,0,0,41,20.0,0.0
2079,1,0,0.0,0,0,0,32,,
296,1,0,0.474,1,0,0,40,,
3689,0,0,0.332,1,0,1,42,20.0,0.0
4349,0,0,0.382,1,0,0,38,20.0,0.0
3836,1,0,0.492,1,0,1,36,,
4199,1,0,0.728,1,0,1,25,80.80182648401826,1.0
2485,1,0,0.622,1,0,0,53,20.0,0.0
3061,1,0,0.292,1,0,0,24,20.0,0.0
1189,1,0,0.35,1,0,0,32,83.28036529680365,1.0
2600,1,0,0.338,1,0,1,27,20.0,0.0
1853,1,0,0.558,1,0,1,31,,
2865,1,0,0.366,1,0,1,25,,
4090,1,0,0.302,1,0,1,25,20.0,0.0
3833,0,1,0.346,1,0,1,44,20.0,0.0
2305,1,1,0.66,1,0,1,28,,
1842,1,0,0.622,1,0,1,41,20.0,0.0
2503,1,0,0.336,1,0,1,22,20.0,0.0
982,1,0,0.326,1,0,0,31,,
814,1,0,0.678,1,0,1,48,,
4365,1,0,0.26,1,0,1,25,58.13776057176891,0.0
4436,1,0,0.31,1,0,1,28,20.0,0.0
707,1,1,0.404,1,0,0,35,,
833,0,1,0.254,1,0,1,35,41.55249396504087,0.0
1254,1,0,0.748,1,0,1,46,,
4530,0,0,0.65,1,0,1,25,20.0,0.0
1642,1,0,0.708,1,0,1,26,78.13424657534246,1.0
2015,1,0,0.196,1,0,1,46,20.0,0.0
2594,1,0,0.306,1,0,1,26,20.0,0.0
1520,1,0,0.328,1,0,1,22,66.47082349236341,0.0
4424,1,0,0.596,1,0,1,21,82.14611872146119,1.0
1593,0,1,0.388,1,0,1,36,,
722,1,0,0.392,1,0,1,24,,
2499,1,0,0.22,1,0,1,29,20.0,0.0
2105,1,0,0.314,1,0,1,41,74.56342930577202,1.0
2327,1,0,0.398,1,0,1,27,20.0,0.0
2881,1,0,0.562,1,0,1,22,20.0,0.0
377,1,0,0.716,1,0,1,27,82.50319634703196,1.0
1690,1,0,0.0,0,0,0,46,81.49497716894977,1.0
322,1,0,0.0,0,0,0,34,,
4066,1,1,0.236,1,0,0,31,20.0,0.0
1581,1,0,0.306,1,0,0,24,20.0,0.0
1231,1,0,0.602,1,0,1,24,,
1358,1,0,0.336,1,0,0,23,20.0,0.0
2326,1,0,0.348,1,0,1,44,20.0,0.0
1473,0,1,0.672,1,0,1,42,82.81826484018265,1.0
2814,1,0,0.344,1,0,1,30,81.34794520547945,1.0
1022,1,0,0.778,1,0,1,38,79.58356164383562,1.0
3592,1,1,0.244,1,0,1,40,20.0,0.0
2676,1,0,0.4,1,0,1,27,20.0,0.0
1130,1,0,0.286,1,0,1,20,,
4421,1,0,0.38,1,0,1,36,20.0,0.0
260,1,0,0.286,1,0,1,30,80.34465882050293,1.0
2168,1,0,0.32,1,0,0,38,20.0,0.0
2628,1,0,0.31,1,0,1,43,20.0,0.0
3142,1,0,0.378,1,0,1,30,20.0,0.0
3931,1,0,0.0,0,0,0,31,,
1255,1,0,0.456,1,0,1,29,20.0,0.0
1314,1,0,0.266,1,0,1,24,20.0,0.0
1689,1,1,0.286,1,0,1,24,,
1402,0,0,0.316,1,0,1,54,,
785,1,0,0.418,1,0,1,20,20.0,0.0
62,1,0,0.0,0,0,0,26,,
1077,1,0,0.59,1,0,1,31,77.25205479452055,1.0
3669,0,1,0.598,1,0,1,46,,
2961,1,0,0.316,1,0,1,26,,
2726,1,0,0.562,1,0,1,23,65.76749464749238,0.0
1908,1,0,0.404,1,0,1,29,79.45753424657535,1.0
3762,1,0,0.404,1,0,1,24,66.83648463255318,0.0
1548,1,0,0.488,1,0,1,22,80.9068493150685,1.0
3745,0,0,0.826,1,0,1,60,,
3624,1,0,0.682,1,0,1,26,78.53333333333333,1.0
1362,1,0,0.636,1,0,1,24,82.58721461187214,1.0
136,1,0,0.756,1,0,1,30,80.94885844748859,1.0
1712,1,0,0.376,1,0,1,42,20.0,0.0
4123,1,0,0.526,1,0,1,38,79.47853881278539,1.0
1994,1,0,0.344,1,0,1,24,,
589,0,0,0.228,1,0,1,29,20.0,0.0
2057,1,0,0.266,1,0,1,37,20.0,0.0
3598,0,0,0.602,1,0,1,61,20.0,0.0
4304,1,0,0.464,1,0,1,41,83.32237442922374,1.0
81,1,0,0.334,1,0,0,26,20.0,0.0
1284,1,0,0.4,1,0,1,30,,
3474,1,0,0.286,1,0,1,28,20.0,0.0
3443,1,0,0.338,1,0,1,31,20.0,0.0
3294,1,0,0.286,1,0,1,40,,
2322,1,0,0.622,1,0,1,21,81.70502283105023,1.0
2335,1,0,0.256,1,0,0,27,20.0,0.0
895,1,0,0.356,1,0,1,43,20.0,0.0
75,0,0,0.764,1,0,1,52,80.59178082191781,1.0
3087,0,1,0.496,1,0,1,34,80.65479452054795,1.0
3784,0,1,0.306,1,0,1,55,20.0,0.0
2488,1,0,0.4,1,0,1,29,78.86940639269406,1.0
726,1,0,0.624,1,0,1,24,,
3728,1,0,0.576,1,0,1,28,80.50776255707763,1.0
2699,1,0,0.436,1,0,1,29,20.0,0.0
2266,1,0,0.822,1,0,1,63,82.1041095890411,1.0
1580,1,0,0.688,1,0,1,31,20.0,0.0
1121,1,0,0.286,1,0,1,58,20.0,0.0
658,1,0,0.73,1,0,1,25,80.06666666666666,1.0
690,1,1,0.252,1,0,1,44,65.33289245788065,0.0
2821,0,0,0.52,1,0,1,23,20.0,0.0
1113,1,0,0.354,1,0,1,44,20.0,0.0
4310,1,0,0.65,1,0,1,38,82.12511415525114,1.0
2827,1,0,0.702,1,0,1,47,77.79817351598173,1.0
4017,1,0,0.322,1,0,1,33,20.0,0.0
4330,1,1,0.26,1,0,1,31,,
2735,1,1,0.338,1,0,1,34,,
467,0,1,0.794,1,0,1,27,,
1514,0,0,0.856,1,0,1,24,20.0,0.0
3472,1,0,0.398,1,0,0,46,20.0,0.0
1703,1,0,0.554,1,0,1,22,,
1538,0,0,0.286,1,0,1,74,,
3036,1,0,0.0,0,0,0,44,,
2393,1,0,0.4,1,0,1,48,20.0,0.0
2041,1,0,0.444,1,0,1,23,20.0,0.0
1618,0,0,0.286,1,0,1,57,20.0,0.0
449,1,0,0.598,1,0,1,25,80.21369863013699,1.0
1062,1,0,0.368,1,0,0,26,,
1395,1,0,0.68,1,0,1,28,39.09727261508084,0.0
3257,1,0,0.712,1,0,1,33,79.31050228310502,1.0
2106,1,0,0.286,1,0,0,55,20.0,0.0
238,1,0,0.316,1,0,1,23,85.08675799086758,1.0
1,1,0,0.35,1,0,1,25,20.0,0.0
2882,0,0,0.276,1,0,1,45,20.0,0.0
4176,1,0,0.636,1,0,1,19,77.86118721461187,1.0
1984,1,0,0.564,1,0,1,33,,
1405,0,0,0.3,1,0,1,40,20.0,0.0
3073,1,0,0.416,1,0,1,32,81.11689497716895,1.0
1779,0,1,0.484,1,0,1,46,78.00821917808219,1.0
3648,1,0,0.318,1,0,1,25,20.0,0.0
4184,1,0,0.792,1,0,1,29,,
1759,1,0,0.286,1,0,1,20,,
3459,1,0,0.394,1,0,0,22,20.0,0.0
